Id,Reaction,External ids,template,Initial,SLSQP,COBYLA,LN_COBYLA,LN_BOBYQA,LN_NEWUOA,LN_PRAXIS,LN_SBPLX,LN_NELDERMEAD,GN_CRS2_LM,deep,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
RSS,,,60.84738589149465,398.30439338799505,60.50972472122151,60.523867240908174,60.537539651318944,65.20150904469286,129.54428222357188,60.722705995372806,63.380579014367356,60.46141524196268,60.460337076533065,60.46036320152757
Thres,,,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667
p_value,,,0.6230257093519723,2.1979933797539253e-49,0.6347346591692138,0.6342457952931594,0.6337730471832412,0.4696485063043406,3.4747872895086836e-06,0.6273579391841182,0.5337081020953535,0.6364034931774903,0.6364407188439803,0.6364398168399249
Id,Reaction,External ids,template,Initial,SLSQP,COBYLA,LN_COBYLA,LN_BOBYQA,LN_NEWUOA,LN_PRAXIS,LN_SBPLX,LN_NELDERMEAD,GN_CRS2_LM,deep,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
v1,AcCoA+OAC-->Cit,(kegg:R00351),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,fixed,100.0,1.0,0.001,500.0,AB+CDEF-->FEDBAC,no
v2,Cit-->AKG+CO2ex,(kegg:R00709),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,free,100.0,1.0,0.001,500.0,ABCDEF-->ABCDE+F,no
v3,AKG-->Glu,(kegg:R00243),50.0,40.02080297710508,49.87803979761356,49.88294815298521,49.87706628222684,50.16532575669883,51.5560602359346,49.930594814967,50.587280023834296,49.82713265071967,49.85360091751623,49.85372368571229,free,50.0,1.0,0.001,500.0,ABCDE-->ABCDE,no
v4,AKG-->Suc+CO2ex,(kegg:R01197),50.0,59.97919702289492,50.12196020238644,50.11705184701479,50.12293371777316,49.83467424330117,48.4439397640654,50.069405185033,49.412719976165704,50.17286734928033,50.14639908248377,50.14627631428771,free,50.0,1.0,0.001,500.0,ABCDE-->BCDE+A,no
v5,Suc-->Fum,(kegg:R02164),50.0,46.80162627793786,50.12195988992481,50.11705184476759,50.12075410755688,49.83466742524337,48.44393929328985,50.06691812486036,49.412719964887515,50.14596970849961,50.1463984072443,50.146276170052175,free,50.0,1.0,0.001,500.0,ABCD-->ABCD,no
v6,Fum-->OAC,(kegg:R01082),463.0358635439982,430.99006816384247,444.36527463845056,433.9853824130845,428.16009959687244,458.0513414252705,433.13422159826223,354.6398812282107,294.4391517994507,499.9999999990829,499.999999995723,499.95453345699514,free,125.0,1.0,0.001,500.0,ABCD-->ABCD,no
v7,OAC-->Fum,(kegg:R01082),413.0358635439982,384.1884418859046,394.24331474852573,383.8683305683169,378.03934548931556,408.2166740000271,384.69028230497236,304.57296310335033,245.0264318345632,449.8540302905833,449.8536015884787,449.80825728694305,free,75.0,1.0,0.001,500.0,ABCD-->ABCD,no
v8,Asp-->OAC,(kegg:R00355),50.0,53.19837372206214,49.87804011007519,49.88294815523241,49.87924589244312,50.16533257475663,51.55606070671015,49.93308187513964,50.587280035112485,49.85403029150039,49.8536015927557,49.853723829947825,free,0.1,1.0,0.001,500.0,ABCD-->ABCD,no
v9,Suc-->Sucex,noid,0.0,13.177570744957066,3.124616299032823e-07,2.2472050886790385e-09,0.0021796102162809916,6.818057805446642e-06,4.70775546546065e-07,0.002487060172640554,1.1278189049335197e-08,0.02689764078072443,6.752394696718511e-07,1.4423553551523582e-07,fitting,0.0,1.0,0.0,30.0,nd,no
e1,Glu-->Gluex,noid,50.0,40.02080297710508,49.87803979761356,49.88294815298521,49.87706628222684,50.16532575669883,51.5560602359346,49.930594814967,50.587280023834296,49.82713265071967,49.85360091751623,49.85372368571229,free,50.0,1.0,0.001,500.0,nd,no
v10,OAC-->OACx,noid,91.98205544939671,83.25359677702681,92.46692755876941,92.47263164413627,92.39281591612198,95.0054193321702,85.31018117052388,92.50380693169546,92.95412041049545,92.4311632879373,92.4524013355566,92.45248594644711,pseudo,1.0,1.0,0.001,500.0,ABCD-->ABCD,no
v11,OACs-->OACx,noid,8.017944550603287,16.74640322297319,7.53307244123058,7.52736835586373,7.607184083878023,4.994580667829795,14.68981882947613,7.496193068304537,7.045879589504551,7.568836712062699,7.547598664443402,7.5475140535528835,free,0.0,1.0,0.01,100.0,ABCD-->ABCD,no
v12,OACx-->OACe,noid,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,fixed,100.0,5.0,0.001,100.0,nd,no
v13,OAC+OAC-->Fumx,noid,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,pseudo,1.0,1.0,0.001,500.0,ABCD+EFGH-->EFAB,no
v14,OA-->Fume,noid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,fixed,1.0,1.0,0.001,100.0,nd,no
v15,OAC+Fum+Suc-->Tx,noid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pseudo,1.0,1.0,0.001,500.0,ABCD+EFGH+IJKL-->CDHL,no
v16,Tx-->Te,noid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,fixed,1.0,1.0,0.001,100.0,nd,no
v17,Fumx-->{2}OA,noid,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,free,0.0,1.0,0.01,100.0,ABCD-->AB+CD,no
FUM,v6<=>v7,(kegg:R01082),50.0,46.80162627793786,50.12195988992481,50.11705184476759,50.12075410755688,49.83466742524337,48.44393929328985,50.06691812486036,49.412719964887515,50.14596970849961,50.1463984072443,50.146276170052175,free,0.1,1.0,0.001,100.0,,
Input,v9+e1<=>nothing,(kegg:R01082),50.0,53.19837372206214,49.87804011007519,49.88294815523241,49.87924589244312,50.16533257475663,51.55606070671015,49.93308187513964,50.587280035112485,49.85403029150039,49.8536015927557,49.853723829947825,free,0.0,1.0,-300.0,300.0,,
Experiment,Fragment_Num,Time,template,Initial,SLSQP,COBYLA,LN_COBYLA,LN_BOBYQA,LN_NEWUOA,LN_PRAXIS,LN_SBPLX,LN_NELDERMEAD,GN_CRS2_LM,deep,Use,Ratio,Stdev
ex2,OACc_2,0,3.6263202336887295,1.6038007853410234,3.7213469168872795,3.7174965999687157,3.72040078817317,3.49965601840458,2.5310695401893226,3.6782928140091107,3.187580733256094,3.7402140404780337,3.7405513931900964,3.7404552002787526,1,0.46240227455255967,0.01
ex2,OACc_3,0,1.5104238535584031,0.2978266349982997,1.576769853671842,1.5740700978536435,1.5761063602481364,1.4229371445683612,0.7964398633108977,1.5466363635169735,1.2123484148716621,1.5900129378433292,1.590249939401938,1.590182359918281,1,0.04630381975789367,0.01
ex2,OACc_4,0,1.217584965749277,2.1543244235746823,1.1862151570679362,1.1874709402186594,1.186523619484243,1.260656172712362,1.6469162512311606,1.200330180412615,1.3733807514299479,1.1800799966781461,1.1799705739696307,1.180001773823888,1,0.20869213924479874,0.01
ex2,OACi_0,0,0.19754797936180324,2.660379073338006,0.1589697813980875,0.16044200915306803,0.15933084615077936,0.2564705807438439,1.0505426068874608,0.17586600029009106,0.4412447877492189,0.15186486163307883,0.15173946799911703,0.15177521692253956,1,0.3393053630141281,0.01
ex2,OACi_1,0,2.0297070123728287,0.4233563773257421,2.1176216522264895,2.114043523649067,2.1167422838563246,1.913831683866281,1.0851722211072212,2.0776875486296236,1.6351250902765933,2.1351742855224995,2.1354884251616375,2.1353988501982304,1,0.04825322137333206,0.01
ex2,OACi_2,0,0.08220380622289306,1.236275974050521,0.06566881580768782,0.06629767715823845,0.06582302770950066,0.10765849668205699,0.46482471905125106,0.07289661175359763,0.1886984208178258,0.06263652561956357,0.06258304804272959,0.06259829401900523,1,0.19036712061523217,0.01
ex2,OACi_3,0,0.006964078893423189,0.7352556604707209,0.0028009390701334755,0.002932638695033582,0.0028330151768715707,0.01555404658677401,0.21754101310368074,0.004450268204830456,0.0526284071770332,0.002200112971199722,0.0021900409949186994,0.0021929105257492364,1,0.06333451056874215,0.01
ex2,OACi_4,0,2.246936372148604,0.09757832190610567,2.3861969343585003,2.3805095862359376,2.3847990509901686,2.0650060629776315,0.8436097978589896,2.3228147779938304,1.636300326226541,2.4141195396354096,2.4146196183734867,2.414477022793996,1,0.35873978442856536,0.01
ex2,OACo_0,0,0.33319606768284793,53.19036058184595,0.046970660286857445,0.04608946498020898,0.07065758212481028,1.8170515333401172,29.71199639286159,0.04478032134436684,0.020628392361773728,0.05377027383677409,0.04743087635166465,0.04742514796940782,1,0.3905954472992484,0.01
ex2,OACo_1,0,0.1694285610556854,0.6057675246653013,0.22104011949310656,0.2203081262268694,0.21642522674153214,0.315140148028017,0.11027752157819459,0.21133538453522974,0.11336507986694172,0.22416991933181224,0.22553036475986468,0.22550850436566852,1,0.05337261457853546,0.01
ex2,OACo_2,0,1.2384630335747306,11.809051799026117,0.9876190875023799,0.987739706763514,1.0160369927785762,0.3425941909329985,7.294712862344619,0.9991382656938188,1.1403615000861003,0.9899726274494152,0.9818531090204207,0.9818774347600261,1,0.18359497937049193,0.01
ex2,OACo_3,0,0.05077263987467175,0.930452859902823,0.08057643242734461,0.08013472049524753,0.07779976355587313,0.1406882245587828,0.268707200808614,0.0747602061249344,0.02262261277736704,0.08247045742267618,0.08329643372968999,0.08328314871959963,1,0.05523550615833494,0.01
ex2,OACo_4,0,0.010264465525797309,4.468283877374468,0.0005314954771846218,0.0007137278579757798,3.879614377418922e-06,0.9936865242233396,3.60828336341222,0.003005234111057874,0.19109641325382837,5.9875176599587766e-06,9.191277516303892e-05,9.328805499753146e-05,1,0.31720145259338933,0.01
ex2,OACt_0,0,0.6136922328284996,1.317225599193203,0.5914807176559482,0.5923675693876668,0.5916985400691481,0.6443790595182595,0.9278797199965205,0.6014601148420989,0.7256587683793139,0.5871507951843481,0.5870736120594854,0.5870956192425445,1,0.21189271138558322,0.01
ex2,OACt_1,0,0.46654695381652117,1.8667770547117004,0.43078282623469094,0.4321957255327437,0.4311297345909169,0.5171999630617994,1.0395854932886368,0.44675467207675185,0.6576699160296864,0.42390294928044725,0.42378059009805713,0.4238154773095479,1,0.06542417424609573,0.01
ex2,OACt_2,0,0.4773259724632381,1.7656169692508483,0.44368718158618414,0.4450180113887711,0.44401395456220893,0.5248147795039143,1.0085064660906895,0.4587219856619419,0.6557728868077823,0.43720457704445254,0.43708924768182117,0.4371221306701039,1,0.436450496853273,0.01
ex2,OACt_3,0,0.2579966787964685,1.4189379269247164,0.23158403614827705,0.23262028884696753,0.23183840954019316,0.2959985287202159,0.7131666770417544,0.24333344720676434,0.4043177043278172,0.22654706716050912,0.22645761907744916,0.2264831221487228,1,0.06367308734650959,0.01
ex2,OACt_4,0,0.08025705810985061,0.006564663806987092,0.08856816605662321,0.08822544869358064,0.0884839048281802,0.06966940814232454,0.010695022827143467,0.08476441046676514,0.04615012680438642,0.09025471341804808,0.09028497789359485,0.0902763478800865,1,0.22255953016853866,0.01
ex2,Txc_0,0,3.736726025100941,4.120143818026477,3.7219878691426422,3.722581108730325,3.7221336140842576,3.756694481342596,3.9240897750404202,3.7286401914607823,3.8075952216055655,3.7190856263982277,3.7190338040973354,3.7190485804786193,1,0.09785688690806488,0.01
ex2,Txc_1,0,2.744601366306254,2.744601366306254,2.7446013663061986,2.7446013663062723,2.7446013663062723,2.744601366306456,2.7446013663063544,2.7446013663062723,2.744601366306309,2.7446013663062354,2.7446013663063544,2.744601366306438,1,0.2665668384621396,0.01
ex2,Txc_2,0,0.20557074637107361,0.41848473842396905,0.19870849755470066,0.19898272651635598,0.19877585363045286,0.2150318835170723,0.30155426606444136,0.201793146973196,0.2399907853376562,0.19736932794568854,0.1973454522075742,0.19735225989958743,1,0.2701589910274622,0.01
ex2,Txc_3,0,0.9313094050179297,0.931309405017919,0.9313094050179619,0.931309405017919,0.931309405017919,0.9313094050178119,0.9313094050178707,0.931309405017919,0.9313094050178976,0.9313094050179405,0.9313094050178654,0.9313094050178226,1,0.24034956267821028,0.01
ex2,Txc_4,0,0.6209788181298606,0.477853745419758,0.6270073979168075,0.6267639424603381,0.6269475804886684,0.6128760293360858,0.5478247749230177,0.6242812126086499,0.5925572022737685,0.6281993904530827,0.6282206891263926,0.6282146160651254,1,0.12506772092412302,0.01
ex2,Txt_0,0,0.04679653262447421,0.09801751659104442,0.04516014633641254,0.0452255135667258,0.04517620162172216,0.049054791590893744,0.0697991541385102,0.045895551895093006,0.0550229830625368,0.04484096374557235,0.04483527359437426,0.04483689602611988,1,0.11502424937595124,0.01
ex2,Txt_1,0,0.33711656883697466,0.33711656883697466,0.337116568836994,0.3371165688369682,0.3371165688369682,0.3371165688369038,0.3371165688369392,0.3371165688369682,0.33711656883695856,0.3371165688369811,0.3371165688369392,0.337116568836907,1,0.2441938259685317,0.01
ex2,Txt_2,0,3.2337359943608943,3.967123902227415,3.206346367856087,3.2074476480883285,3.2066169169833136,3.270944826479247,3.5872345708281954,3.2187014279237154,3.3663024166259157,3.2009601532525602,3.200863999335128,3.2008914161584814,1,0.2836075915661812,0.01
ex2,Txt_3,0,0.003331534579461628,0.003331534579460987,0.00333153457946355,0.003331534579460987,0.003331534579460987,0.003331534579454579,0.0033315345794581036,0.003331534579460987,0.003331534579460026,0.0033315345794622687,0.003331534579457783,0.0033315345794552196,1,0.2494228055284862,0.01
ex2,Txt_4,0,0.8903757587240615,1.0823274451466667,0.8831889842342356,0.8834779774767689,0.8832599807951413,0.900136704158149,0.9830077578719942,0.8864310118599434,0.925139964552821,0.8817755230106836,0.8817502895958022,0.8817574845210455,1,0.1077515275608496,0.01
